Latitude   Longitude
  -0.952   279.375
  -2.857   279.375
  -4.762   279.375
  -6.667   279.375
  -8.571   279.375
 -10.476   279.375
 -12.381   279.375
 -14.286   279.375
 -16.190   279.375
 -18.095   279.375
 -20.000   279.375
 -21.904   279.375
 -23.809   279.375
 -25.714   279.375
 -27.619   279.375
 -29.523   279.375
 -31.428   279.375
 -33.333   279.375
 -35.237   279.375
 -37.142   279.375
 -39.047   279.375
 -40.952   279.375
 -42.856   279.375
 -44.761   279.375
 -46.666   279.375
 -48.571   279.375
 -50.475   279.375
 -52.380   279.375
 -54.285   279.375
 -56.189   279.375
 -58.094   279.375
 -59.999   279.375
 -61.903   279.375
 -63.808   279.375
 -65.713   279.375
 -67.617   279.375
 -69.522   279.375
 -71.426   279.375
 -73.331   279.375
 -75.235   279.375
 -77.139   279.375
 -79.043   279.375
 -80.947   279.375
 -82.851   279.375
 -84.753   279.375
 -86.653   279.375
 -88.542   279.375
  88.542   281.250
  86.653   281.250
  84.753   281.250
  82.851   281.250
  80.947   281.250
  79.043   281.250
  77.139   281.250
  75.235   281.250
  73.331   281.250
  71.426   281.250
  69.522   281.250
  67.617   281.250
  65.713   281.250
  63.808   281.250
  61.903   281.250
  59.999   281.250
  58.094   281.250
  56.189   281.250
  54.285   281.250
  52.380   281.250
  50.475   281.250
  48.571   281.250
  46.666   281.250
  44.761   281.250
  42.856   281.250
  40.952   281.250
  39.047   281.250
  37.142   281.250
  35.237   281.250
  33.333   281.250
  31.428   281.250
  29.523   281.250
  27.619   281.250
  25.714   281.250
  23.809   281.250
  21.904   281.250
  20.000   281.250
  18.095   281.250
  16.190   281.250
  14.286   281.250
  12.381   281.250
  10.476   281.250
   8.571   281.250
   6.667   281.250
   4.762   281.250
   2.857   281.250
   0.952   281.250
  -0.952   281.250
  -2.857   281.250
  -4.762   281.250
  -6.667   281.250
  -8.571   281.250
 -10.476   281.250
 -12.381   281.250
 -14.286   281.250
 -16.190   281.250
 -18.095   281.250
 -20.000   281.250
 -21.904   281.250
 -23.809   281.250
 -25.714   281.250
 -27.619   281.250
 -29.523   281.250
 -31.428   281.250
 -33.333   281.250
 -35.237   281.250
 -37.142   281.250
 -39.047   281.250
 -40.952   281.250
 -42.856   281.250
 -44.761   281.250
 -46.666   281.250
 -48.571   281.250
 -50.475   281.250
 -52.380   281.250
 -54.285   281.250
 -56.189   281.250
 -58.094   281.250
 -59.999   281.250
 -61.903   281.250
 -63.808   281.250
 -65.713   281.250
 -67.617   281.250
 -69.522   281.250
 -71.426   281.250
 -73.331   281.250
 -75.235   281.250
 -77.139   281.250
 -79.043   281.250
 -80.947   281.250
 -82.851   281.250
 -84.753   281.250
 -86.653   281.250
 -88.542   281.250
  88.542   283.125
  86.653   283.125
  84.753   283.125
  82.851   283.125
  80.947   283.125
  79.043   283.125
  77.139   283.125
  75.235   283.125
  73.331   283.125
  71.426   283.125
  69.522   283.125
  67.617   283.125
  65.713   283.125
  63.808   283.125
  61.903   283.125
  59.999   283.125
  58.094   283.125
  56.189   283.125
  54.285   283.125
  52.380   283.125
  50.475   283.125
  48.571   283.125
  46.666   283.125
  44.761   283.125
  42.856   283.125
  40.952   283.125
  39.047   283.125
  37.142   283.125
  35.237   283.125
  33.333   283.125
  31.428   283.125
  29.523   283.125
  27.619   283.125
  25.714   283.125
  23.809   283.125
  21.904   283.125
  20.000   283.125
  18.095   283.125
  16.190   283.125
  14.286   283.125
  12.381   283.125
  10.476   283.125
   8.571   283.125
   6.667   283.125
   4.762   283.125
   2.857   283.125
   0.952   283.125
  -0.952   283.125
  -2.857   283.125
  -4.762   283.125
  -6.667   283.125
  -8.571   283.125
 -10.476   283.125
 -12.381   283.125
 -14.286   283.125
 -16.190   283.125
 -18.095   283.125
 -20.000   283.125
 -21.904   283.125
 -23.809   283.125
 -25.714   283.125
 -27.619   283.125
 -29.523   283.125
 -31.428   283.125
 -33.333   283.125
 -35.237   283.125
 -37.142   283.125
 -39.047   283.125
 -40.952   283.125
 -42.856   283.125
 -44.761   283.125
 -46.666   283.125
 -48.571   283.125
 -50.475   283.125
 -52.380   283.125
 -54.285   283.125
 -56.189   283.125
 -58.094   283.125
 -59.999   283.125
 -61.903   283.125
 -63.808   283.125
 -65.713   283.125
 -67.617   283.125
 -69.522   283.125
 -71.426   283.125
 -73.331   283.125
 -75.235   283.125
 -77.139   283.125
 -79.043   283.125
 -80.947   283.125
 -82.851   283.125
 -84.753   283.125
 -86.653   283.125
 -88.542   283.125
  88.542   285.000
  86.653   285.000
  84.753   285.000
  82.851   285.000
  80.947   285.000
  79.043   285.000
  77.139   285.000
  75.235   285.000
  73.331   285.000
  71.426   285.000
  69.522   285.000
  67.617   285.000
  65.713   285.000
  63.808   285.000
  61.903   285.000
  59.999   285.000
  58.094   285.000
  56.189   285.000
  54.285   285.000
  52.380   285.000
  50.475   285.000
  48.571   285.000
  46.666   285.000
  44.761   285.000
  42.856   285.000
  40.952   285.000
  39.047   285.000
  37.142   285.000
  35.237   285.000
  33.333   285.000
  31.428   285.000
  29.523   285.000
  27.619   285.000
  25.714   285.000
  23.809   285.000
  21.904   285.000
  20.000   285.000
  18.095   285.000
  16.190   285.000
  14.286   285.000
  12.381   285.000
  10.476   285.000
   8.571   285.000
   6.667   285.000
   4.762   285.000
   2.857   285.000
   0.952   285.000
  -0.952   285.000
  -2.857   285.000
  -4.762   285.000
  -6.667   285.000
  -8.571   285.000
 -10.476   285.000
 -12.381   285.000
 -14.286   285.000
 -16.190   285.000
 -18.095   285.000
 -20.000   285.000
 -21.904   285.000
 -23.809   285.000
 -25.714   285.000
 -27.619   285.000
 -29.523   285.000
 -31.428   285.000
 -33.333   285.000
 -35.237   285.000
 -37.142   285.000
 -39.047   285.000
 -40.952   285.000
 -42.856   285.000
 -44.761   285.000
 -46.666   285.000
 -48.571   285.000
 -50.475   285.000
 -52.380   285.000
 -54.285   285.000
 -56.189   285.000
 -58.094   285.000
 -59.999   285.000
 -61.903   285.000
 -63.808   285.000
 -65.713   285.000
 -67.617   285.000
 -69.522   285.000
 -71.426   285.000
 -73.331   285.000
 -75.235   285.000
 -77.139   285.000
 -79.043   285.000
 -80.947   285.000
 -82.851   285.000
 -84.753   285.000
 -86.653   285.000
 -88.542   285.000
  88.542   286.875
  86.653   286.875
  84.753   286.875
  82.851   286.875
  80.947   286.875
  79.043   286.875
  77.139   286.875
  75.235   286.875
  73.331   286.875
  71.426   286.875
  69.522   286.875
  67.617   286.875
  65.713   286.875
  63.808   286.875
  61.903   286.875
  59.999   286.875
  58.094   286.875
  56.189   286.875
  54.285   286.875
  52.380   286.875
  50.475   286.875
  48.571   286.875
  46.666   286.875
  44.761   286.875
  42.856   286.875
  40.952   286.875
  39.047   286.875
  37.142   286.875
  35.237   286.875
  33.333   286.875
  31.428   286.875
  29.523   286.875
  27.619   286.875
  25.714   286.875
  23.809   286.875
  21.904   286.875
  20.000   286.875
  18.095   286.875
  16.190   286.875
  14.286   286.875
  12.381   286.875
  10.476   286.875
   8.571   286.875
   6.667   286.875
   4.762   286.875
   2.857   286.875
   0.952   286.875
  -0.952   286.875
  -2.857   286.875
  -4.762   286.875
  -6.667   286.875
  -8.571   286.875
 -10.476   286.875
 -12.381   286.875
 -14.286   286.875
 -16.190   286.875
 -18.095   286.875
 -20.000   286.875
 -21.904   286.875
 -23.809   286.875
 -25.714   286.875
 -27.619   286.875
 -29.523   286.875
 -31.428   286.875
 -33.333   286.875
 -35.237   286.875
 -37.142   286.875
 -39.047   286.875
 -40.952   286.875
 -42.856   286.875
 -44.761   286.875
 -46.666   286.875
 -48.571   286.875
 -50.475   286.875
 -52.380   286.875
 -54.285   286.875
 -56.189   286.875
 -58.094   286.875
 -59.999   286.875
 -61.903   286.875
 -63.808   286.875
 -65.713   286.875
 -67.617   286.875
 -69.522   286.875
 -71.426   286.875
 -73.331   286.875
 -75.235   286.875
 -77.139   286.875
 -79.043   286.875
 -80.947   286.875
 -82.851   286.875
 -84.753   286.875
 -86.653   286.875
 -88.542   286.875
  88.542   288.750
  86.653   288.750
  84.753   288.750
  82.851   288.750
  80.947   288.750
  79.043   288.750
  77.139   288.750
  75.235   288.750
  73.331   288.750
  71.426   288.750
  69.522   288.750
  67.617   288.750
  65.713   288.750
  63.808   288.750
  61.903   288.750
  59.999   288.750
  58.094   288.750
  56.189   288.750
  54.285   288.750
  52.380   288.750
  50.475   288.750
  48.571   288.750
  46.666   288.750
  44.761   288.750
  42.856   288.750
  40.952   288.750
  39.047   288.750
  37.142   288.750
  35.237   288.750
  33.333   288.750
  31.428   288.750
  29.523   288.750
  27.619   288.750
  25.714   288.750
  23.809   288.750
  21.904   288.750
  20.000   288.750
  18.095   288.750
  16.190   288.750
  14.286   288.750
  12.381   288.750
  10.476   288.750
   8.571   288.750
   6.667   288.750
   4.762   288.750
   2.857   288.750
   0.952   288.750
  -0.952   288.750
  -2.857   288.750
  -4.762   288.750
  -6.667   288.750
  -8.571   288.750
 -10.476   288.750
 -12.381   288.750
 -14.286   288.750
 -16.190   288.750
 -18.095   288.750
 -20.000   288.750
 -21.904   288.750
 -23.809   288.750
 -25.714   288.750
 -27.619   288.750
 -29.523   288.750
 -31.428   288.750
 -33.333   288.750
 -35.237   288.750
 -37.142   288.750
 -39.047   288.750
 -40.952   288.750
 -42.856   288.750
 -44.761   288.750
 -46.666   288.750
 -48.571   288.750
 -50.475   288.750
 -52.380   288.750
 -54.285   288.750
 -56.189   288.750
 -58.094   288.750
 -59.999   288.750
 -61.903   288.750
 -63.808   288.750
 -65.713   288.750
 -67.617   288.750
 -69.522   288.750
 -71.426   288.750
 -73.331   288.750
 -75.235   288.750
 -77.139   288.750
 -79.043   288.750
 -80.947   288.750
 -82.851   288.750
 -84.753   288.750
 -86.653   288.750
 -88.542   288.750
  88.542   290.625
  86.653   290.625
  84.753   290.625
  82.851   290.625
  80.947   290.625
  79.043   290.625
  77.139   290.625
  75.235   290.625
  73.331   290.625
  71.426   290.625
  69.522   290.625
  67.617   290.625
  65.713   290.625
  63.808   290.625
  61.903   290.625
  59.999   290.625
  58.094   290.625
  56.189   290.625
  54.285   290.625
  52.380   290.625
  50.475   290.625
  48.571   290.625
  46.666   290.625
  44.761   290.625
  42.856   290.625
  40.952   290.625
  39.047   290.625
  37.142   290.625
  35.237   290.625
  33.333   290.625
  31.428   290.625
  29.523   290.625
  27.619   290.625
  25.714   290.625
  23.809   290.625
  21.904   290.625
  20.000   290.625
  18.095   290.625
  16.190   290.625
  14.286   290.625
  12.381   290.625
  10.476   290.625
   8.571   290.625
   6.667   290.625
   4.762   290.625
   2.857   290.625
   0.952   290.625
  -0.952   290.625
  -2.857   290.625
  -4.762   290.625
  -6.667   290.625
  -8.571   290.625
 -10.476   290.625
 -12.381   290.625
 -14.286   290.625
 -16.190   290.625
 -18.095   290.625
 -20.000   290.625
 -21.904   290.625
 -23.809   290.625
 -25.714   290.625
 -27.619   290.625
 -29.523   290.625
 -31.428   290.625
 -33.333   290.625
 -35.237   290.625
 -37.142   290.625
 -39.047   290.625
 -40.952   290.625
 -42.856   290.625
 -44.761   290.625
 -46.666   290.625
 -48.571   290.625
 -50.475   290.625
 -52.380   290.625
 -54.285   290.625
 -56.189   290.625
 -58.094   290.625
 -59.999   290.625
 -61.903   290.625
 -63.808   290.625
 -65.713   290.625
 -67.617   290.625
 -69.522   290.625
 -71.426   290.625
 -73.331   290.625
 -75.235   290.625
 -77.139   290.625
 -79.043   290.625
 -80.947   290.625
 -82.851   290.625
 -84.753   290.625
 -86.653   290.625
 -88.542   290.625
  88.542   292.500
  86.653   292.500
  84.753   292.500
  82.851   292.500
  80.947   292.500
  79.043   292.500
  77.139   292.500
  75.235   292.500
  73.331   292.500
  71.426   292.500
  69.522   292.500
  67.617   292.500
  65.713   292.500
  63.808   292.500
  61.903   292.500
  59.999   292.500
  58.094   292.500
  56.189   292.500
  54.285   292.500
  52.380   292.500
  50.475   292.500
  48.571   292.500
  46.666   292.500
  44.761   292.500
  42.856   292.500
  40.952   292.500
  39.047   292.500
  37.142   292.500
  35.237   292.500
  33.333   292.500
  31.428   292.500
  29.523   292.500
  27.619   292.500
  25.714   292.500
  23.809   292.500
  21.904   292.500
  20.000   292.500
  18.095   292.500
  16.190   292.500
  14.286   292.500
  12.381   292.500
  10.476   292.500
   8.571   292.500
   6.667   292.500
   4.762   292.500
   2.857   292.500
   0.952   292.500
  -0.952   292.500
  -2.857   292.500
  -4.762   292.500
  -6.667   292.500
  -8.571   292.500
 -10.476   292.500
 -12.381   292.500
 -14.286   292.500
 -16.190   292.500
 -18.095   292.500
 -20.000   292.500
 -21.904   292.500
 -23.809   292.500
 -25.714   292.500
 -27.619   292.500
 -29.523   292.500
 -31.428   292.500
 -33.333   292.500
 -35.237   292.500
 -37.142   292.500
 -39.047   292.500
 -40.952   292.500
 -42.856   292.500
 -44.761   292.500
 -46.666   292.500
 -48.571   292.500
 -50.475   292.500
 -52.380   292.500
 -54.285   292.500
 -56.189   292.500
 -58.094   292.500
 -59.999   292.500
 -61.903   292.500
 -63.808   292.500
 -65.713   292.500
 -67.617   292.500
 -69.522   292.500
 -71.426   292.500
 -73.331   292.500
 -75.235   292.500
 -77.139   292.500
 -79.043   292.500
 -80.947   292.500
 -82.851   292.500
 -84.753   292.500
 -86.653   292.500
 -88.542   292.500
  88.542   294.375
  86.653   294.375
  84.753   294.375
  82.851   294.375
  80.947   294.375
  79.043   294.375
  77.139   294.375
  75.235   294.375
  73.331   294.375
  71.426   294.375
  69.522   294.375
  67.617   294.375
  65.713   294.375
  63.808   294.375
  61.903   294.375
  59.999   294.375
  58.094   294.375
  56.189   294.375
  54.285   294.375
  52.380   294.375
  50.475   294.375
  48.571   294.375
  46.666   294.375
  44.761   294.375
  42.856   294.375
  40.952   294.375
  39.047   294.375
  37.142   294.375
  35.237   294.375
  33.333   294.375
  31.428   294.375
  29.523   294.375
  27.619   294.375
  25.714   294.375
  23.809   294.375
  21.904   294.375
  20.000   294.375
  18.095   294.375
  16.190   294.375
  14.286   294.375
  12.381   294.375
  10.476   294.375
   8.571   294.375
   6.667   294.375
   4.762   294.375
   2.857   294.375
   0.952   294.375
  -0.952   294.375
  -2.857   294.375
  -4.762   294.375
  -6.667   294.375
  -8.571   294.375
 -10.476   294.375
 -12.381   294.375
 -14.286   294.375
 -16.190   294.375
 -18.095   294.375
 -20.000   294.375
 -21.904   294.375
 -23.809   294.375
 -25.714   294.375
 -27.619   294.375
 -29.523   294.375
 -31.428   294.375
 -33.333   294.375
 -35.237   294.375
 -37.142   294.375
 -39.047   294.375
 -40.952   294.375
 -42.856   294.375
 -44.761   294.375
 -46.666   294.375
 -48.571   294.375
 -50.475   294.375
 -52.380   294.375
 -54.285   294.375
 -56.189   294.375
 -58.094   294.375
 -59.999   294.375
 -61.903   294.375
 -63.808   294.375
 -65.713   294.375
 -67.617   294.375
 -69.522   294.375
 -71.426   294.375
 -73.331   294.375
 -75.235   294.375
 -77.139   294.375
 -79.043   294.375
 -80.947   294.375
 -82.851   294.375
 -84.753   294.375
 -86.653   294.375
 -88.542   294.375
  88.542   296.250
  86.653   296.250
  84.753   296.250
  82.851   296.250
  80.947   296.250
  79.043   296.250
  77.139   296.250
  75.235   296.250
  73.331   296.250
  71.426   296.250
  69.522   296.250
  67.617   296.250
  65.713   296.250
  63.808   296.250
  61.903   296.250
  59.999   296.250
  58.094   296.250
  56.189   296.250
  54.285   296.250
  52.380   296.250
  50.475   296.250
  48.571   296.250
  46.666   296.250
  44.761   296.250
  42.856   296.250
  40.952   296.250
  39.047   296.250
  37.142   296.250
  35.237   296.250
  33.333   296.250
  31.428   296.250
  29.523   296.250
  27.619   296.250
  25.714   296.250
  23.809   296.250
  21.904   296.250
  20.000   296.250
  18.095   296.250
  16.190   296.250
  14.286   296.250
  12.381   296.250
  10.476   296.250
   8.571   296.250
   6.667   296.250
   4.762   296.250
   2.857   296.250
   0.952   296.250
  -0.952   296.250
  -2.857   296.250
  -4.762   296.250
  -6.667   296.250
  -8.571   296.250
 -10.476   296.250
 -12.381   296.250
 -14.286   296.250
 -16.190   296.250
 -18.095   296.250
 -20.000   296.250
 -21.904   296.250
 -23.809   296.250
 -25.714   296.250
 -27.619   296.250
 -29.523   296.250
 -31.428   296.250
 -33.333   296.250
 -35.237   296.250
 -37.142   296.250
 -39.047   296.250
 -40.952   296.250
 -42.856   296.250
 -44.761   296.250
 -46.666   296.250
 -48.571   296.250
 -50.475   296.250
 -52.380   296.250
 -54.285   296.250
 -56.189   296.250
 -58.094   296.250
 -59.999   296.250
 -61.903   296.250
 -63.808   296.250
 -65.713   296.250
 -67.617   296.250
 -69.522   296.250
 -71.426   296.250
 -73.331   296.250
 -75.235   296.250
 -77.139   296.250
 -79.043   296.250
 -80.947   296.250
 -82.851   296.250
 -84.753   296.250
 -86.653   296.250
 -88.542   296.250
  88.542   298.125
  86.653   298.125
  84.753   298.125
  82.851   298.125
  80.947   298.125
  79.043   298.125
  77.139   298.125
  75.235   298.125
  73.331   298.125
  71.426   298.125
  69.522   298.125
  67.617   298.125
  65.713   298.125
  63.808   298.125
  61.903   298.125
  59.999   298.125
  58.094   298.125
  56.189   298.125
  54.285   298.125
  52.380   298.125
  50.475   298.125
  48.571   298.125
  46.666   298.125
  44.761   298.125
  42.856   298.125
  40.952   298.125
  39.047   298.125
  37.142   298.125
  35.237   298.125
  33.333   298.125
  31.428   298.125
  29.523   298.125
  27.619   298.125
  25.714   298.125
  23.809   298.125
  21.904   298.125
  20.000   298.125
  18.095   298.125
  16.190   298.125
  14.286   298.125
  12.381   298.125
  10.476   298.125
   8.571   298.125
   6.667   298.125
   4.762   298.125
   2.857   298.125
   0.952   298.125
  -0.952   298.125
  -2.857   298.125
  -4.762   298.125
  -6.667   298.125
  -8.571   298.125
 -10.476   298.125
 -12.381   298.125
 -14.286   298.125
 -16.190   298.125
 -18.095   298.125
 -20.000   298.125
 -21.904   298.125
 -23.809   298.125
 -25.714   298.125
 -27.619   298.125
 -29.523   298.125
 -31.428   298.125
 -33.333   298.125
 -35.237   298.125
 -37.142   298.125
 -39.047   298.125
 -40.952   298.125
 -42.856   298.125
 -44.761   298.125
 -46.666   298.125
 -48.571   298.125
 -50.475   298.125
 -52.380   298.125
 -54.285   298.125
 -56.189   298.125
 -58.094   298.125
 -59.999   298.125
 -61.903   298.125
 -63.808   298.125
 -65.713   298.125
 -67.617   298.125
 -69.522   298.125
 -71.426   298.125
 -73.331   298.125
 -75.235   298.125
 -77.139   298.125
 -79.043   298.125
 -80.947   298.125
 -82.851   298.125
 -84.753   298.125
 -86.653   298.125
 -88.542   298.125
  88.542   300.000
  86.653   300.000
  84.753   300.000
  82.851   300.000
  80.947   300.000
  79.043   300.000
  77.139   300.000
  75.235   300.000
  73.331   300.000
  71.426   300.000
  69.522   300.000
  67.617   300.000
  65.713   300.000
  63.808   300.000
  61.903   300.000
  59.999   300.000
  58.094   300.000
  56.189   300.000
  54.285   300.000
  52.380   300.000
  50.475   300.000
  48.571   300.000
  46.666   300.000
  44.761   300.000
  42.856   300.000
  40.952   300.000
  39.047   300.000
  37.142   300.000
  35.237   300.000
  33.333   300.000
  31.428   300.000
  29.523   300.000
  27.619   300.000
  25.714   300.000
  23.809   300.000
  21.904   300.000
  20.000   300.000
  18.095   300.000
  16.190   300.000
  14.286   300.000
  12.381   300.000
  10.476   300.000
   8.571   300.000
   6.667   300.000
   4.762   300.000
   2.857   300.000
   0.952   300.000
  -0.952   300.000
  -2.857   300.000
  -4.762   300.000
  -6.667   300.000
  -8.571   300.000
 -10.476   300.000
 -12.381   300.000
 -14.286   300.000
 -16.190   300.000
 -18.095   300.000
 -20.000   300.000
 -21.904   300.000
 -23.809   300.000
 -25.714   300.000
 -27.619   300.000
 -29.523   300.000
 -31.428   300.000
 -33.333   300.000
 -35.237   300.000
 -37.142   300.000
 -39.047   300.000
 -40.952   300.000
 -42.856   300.000
 -44.761   300.000
 -46.666   300.000
 -48.571   300.000
 -50.475   300.000
 -52.380   300.000
 -54.285   300.000
 -56.189   300.000
 -58.094   300.000
 -59.999   300.000
 -61.903   300.000
 -63.808   300.000
 -65.713   300.000
 -67.617   300.000
 -69.522   300.000
 -71.426   300.000
 -73.331   300.000
 -75.235   300.000
 -77.139   300.000
 -79.043   300.000
 -80.947   300.000
 -82.851   300.000
 -84.753   300.000
 -86.653   300.000
 -88.542   300.000
  88.542   301.875
  86.653   301.875
  84.753   301.875
  82.851   301.875
  80.947   301.875
  79.043   301.875
  77.139   301.875
  75.235   301.875
  73.331   301.875
  71.426   301.875
  69.522   301.875
  67.617   301.875
  65.713   301.875
  63.808   301.875
  61.903   301.875
  59.999   301.875
  58.094   301.875
  56.189   301.875
  54.285   301.875
  52.380   301.875
  50.475   301.875
  48.571   301.875
  46.666   301.875
  44.761   301.875
  42.856   301.875
  40.952   301.875
  39.047   301.875
  37.142   301.875
  35.237   301.875
  33.333   301.875
  31.428   301.875
  29.523   301.875
  27.619   301.875
  25.714   301.875
  23.809   301.875
  21.904   301.875
  20.000   301.875
  18.095   301.875
  16.190   301.875
  14.286   301.875
  12.381   301.875
  10.476   301.875
   8.571   301.875
   6.667   301.875
   4.762   301.875
   2.857   301.875
   0.952   301.875
  -0.952   301.875
  -2.857   301.875
  -4.762   301.875
  -6.667   301.875
  -8.571   301.875
 -10.476   301.875
 -12.381   301.875
 -14.286   301.875
 -16.190   301.875
 -18.095   301.875
 -20.000   301.875
 -21.904   301.875
 -23.809   301.875
 -25.714   301.875
 -27.619   301.875
 -29.523   301.875
 -31.428   301.875
 -33.333   301.875
 -35.237   301.875
 -37.142   301.875
 -39.047   301.875
 -40.952   301.875
 -42.856   301.875
 -44.761   301.875
 -46.666   301.875
 -48.571   301.875
 -50.475   301.875
 -52.380   301.875
 -54.285   301.875
 -56.189   301.875
 -58.094   301.875
 -59.999   301.875
 -61.903   301.875
 -63.808   301.875
 -65.713   301.875
 -67.617   301.875
 -69.522   301.875
 -71.426   301.875
 -73.331   301.875
 -75.235   301.875
 -77.139   301.875
 -79.043   301.875
 -80.947   301.875
 -82.851   301.875
 -84.753   301.875
 -86.653   301.875
 -88.542   301.875
  88.542   303.750
  86.653   303.750
  84.753   303.750
  82.851   303.750
  80.947   303.750
  79.043   303.750
  77.139   303.750
  75.235   303.750
  73.331   303.750
  71.426   303.750
  69.522   303.750
  67.617   303.750
  65.713   303.750
  63.808   303.750
  61.903   303.750
  59.999   303.750
  58.094   303.750
  56.189   303.750
  54.285   303.750
  52.380   303.750
  50.475   303.750
  48.571   303.750
  46.666   303.750
  44.761   303.750
  42.856   303.750
  40.952   303.750
  39.047   303.750
  37.142   303.750
  35.237   303.750
  33.333   303.750
  31.428   303.750
  29.523   303.750
  27.619   303.750
  25.714   303.750
  23.809   303.750
  21.904   303.750
  20.000   303.750
  18.095   303.750
  16.190   303.750
  14.286   303.750
  12.381   303.750
  10.476   303.750
   8.571   303.750
   6.667   303.750
   4.762   303.750
   2.857   303.750
   0.952   303.750
  -0.952   303.750
  -2.857   303.750
  -4.762   303.750
  -6.667   303.750
  -8.571   303.750
 -10.476   303.750
 -12.381   303.750
 -14.286   303.750
 -16.190   303.750
 -18.095   303.750
 -20.000   303.750
 -21.904   303.750
 -23.809   303.750
 -25.714   303.750
 -27.619   303.750
 -29.523   303.750
 -31.428   303.750
 -33.333   303.750
 -35.237   303.750
 -37.142   303.750
 -39.047   303.750
 -40.952   303.750
 -42.856   303.750
 -44.761   303.750
 -46.666   303.750
 -48.571   303.750
 -50.475   303.750
 -52.380   303.750
 -54.285   303.750
 -56.189   303.750
 -58.094   303.750
 -59.999   303.750
 -61.903   303.750
 -63.808   303.750
 -65.713   303.750
 -67.617   303.750
 -69.522   303.750
 -71.426   303.750
 -73.331   303.750
 -75.235   303.750
 -77.139   303.750
 -79.043   303.750
 -80.947   303.750
 -82.851   303.750
 -84.753   303.750
 -86.653   303.750
 -88.542   303.750
  88.542   305.625
  86.653   305.625
  84.753   305.625
  82.851   305.625
  80.947   305.625
  79.043   305.625
  77.139   305.625
  75.235   305.625
  73.331   305.625
  71.426   305.625
  69.522   305.625
  67.617   305.625
  65.713   305.625
  63.808   305.625
  61.903   305.625
  59.999   305.625
  58.094   305.625
  56.189   305.625
  54.285   305.625
  52.380   305.625
  50.475   305.625
  48.571   305.625
  46.666   305.625
  44.761   305.625
  42.856   305.625
  40.952   305.625
  39.047   305.625
  37.142   305.625
  35.237   305.625
  33.333   305.625
  31.428   305.625
  29.523   305.625
  27.619   305.625
  25.714   305.625
  23.809   305.625
  21.904   305.625
  20.000   305.625
  18.095   305.625
  16.190   305.625
  14.286   305.625
  12.381   305.625
  10.476   305.625
   8.571   305.625
   6.667   305.625
   4.762   305.625
   2.857   305.625
   0.952   305.625
  -0.952   305.625
  -2.857   305.625
  -4.762   305.625
  -6.667   305.625
  -8.571   305.625
 -10.476   305.625
 -12.381   305.625
 -14.286   305.625
 -16.190   305.625
 -18.095   305.625
 -20.000   305.625
 -21.904   305.625
 -23.809   305.625
 -25.714   305.625
 -27.619   305.625
 -29.523   305.625
 -31.428   305.625
 -33.333   305.625
 -35.237   305.625
 -37.142   305.625
 -39.047   305.625
 -40.952   305.625
 -42.856   305.625
 -44.761   305.625
 -46.666   305.625
 -48.571   305.625
 -50.475   305.625
 -52.380   305.625
 -54.285   305.625
 -56.189   305.625
 -58.094   305.625
 -59.999   305.625
 -61.903   305.625
 -63.808   305.625
 -65.713   305.625
 -67.617   305.625
 -69.522   305.625
 -71.426   305.625
 -73.331   305.625
 -75.235   305.625
 -77.139   305.625
 -79.043   305.625
 -80.947   305.625
 -82.851   305.625
 -84.753   305.625
 -86.653   305.625
 -88.542   305.625
  88.542   307.500
  86.653   307.500
  84.753   307.500
  82.851   307.500
  80.947   307.500
  79.043   307.500
  77.139   307.500
  75.235   307.500
  73.331   307.500
  71.426   307.500
  69.522   307.500
  67.617   307.500
  65.713   307.500
  63.808   307.500
  61.903   307.500
  59.999   307.500
  58.094   307.500
  56.189   307.500
  54.285   307.500
  52.380   307.500
  50.475   307.500
  48.571   307.500
  46.666   307.500
  44.761   307.500
  42.856   307.500
  40.952   307.500
  39.047   307.500
  37.142   307.500
  35.237   307.500
  33.333   307.500
  31.428   307.500
  29.523   307.500
  27.619   307.500
  25.714   307.500
  23.809   307.500
  21.904   307.500
  20.000   307.500
  18.095   307.500
  16.190   307.500
  14.286   307.500
  12.381   307.500
  10.476   307.500
   8.571   307.500
   6.667   307.500
   4.762   307.500
   2.857   307.500
   0.952   307.500
  -0.952   307.500
  -2.857   307.500
  -4.762   307.500
  -6.667   307.500
  -8.571   307.500
 -10.476   307.500
 -12.381   307.500
 -14.286   307.500
 -16.190   307.500
 -18.095   307.500
 -20.000   307.500
 -21.904   307.500
 -23.809   307.500
 -25.714   307.500
 -27.619   307.500
 -29.523   307.500
 -31.428   307.500
 -33.333   307.500
 -35.237   307.500
 -37.142   307.500
 -39.047   307.500
 -40.952   307.500
 -42.856   307.500
 -44.761   307.500
 -46.666   307.500
 -48.571   307.500
 -50.475   307.500
 -52.380   307.500
 -54.285   307.500
 -56.189   307.500
 -58.094   307.500
 -59.999   307.500
 -61.903   307.500
 -63.808   307.500
 -65.713   307.500
 -67.617   307.500
 -69.522   307.500
 -71.426   307.500
 -73.331   307.500
 -75.235   307.500
 -77.139   307.500
 -79.043   307.500
 -80.947   307.500
 -82.851   307.500
 -84.753   307.500
 -86.653   307.500
 -88.542   307.500
  88.542   309.375
  86.653   309.375
  84.753   309.375
  82.851   309.375
  80.947   309.375
  79.043   309.375
  77.139   309.375
  75.235   309.375
  73.331   309.375
  71.426   309.375
  69.522   309.375
  67.617   309.375
  65.713   309.375
